June,NBL_273,M0_Veh,1.651552923,1.94024112,1.801022021,3.729695117,3.451448686,3.358713306,3.239391236,2.604674054,2.494164008,3.35984776,3.675069799,3.991148883,2.590849851,2.33916555,2.468469642
June,NBL_273,M2_Veh,1.589706566,1.894254249,1.698097899,3.610365285,3.349647336,3.259467047,2.941941459,2.539454806,2.267416952,3.048880516,3.311000844,3.557744723,2.391672156,2.279899421,2.298677818
June,NBL_273,M0_PM,1.622362747,1.741403605,1.605999155,3.048130132,2.921491441,2.667028536,2.43772931,2.189525769,2.094626572,2.735676926,3.037900675,3.26463681,2.044400333,1.930271484,1.976244538
June,NBL_273,M2_PM,2.133562276,2.217101952,2.073795947,3.304271984,3.103984459,2.78777722,2.65826496,2.450347405,2.287293363,3.011035393,3.406344116,3.558355215,2.113075083,2.027992556,2.107907582
June,NBL_273,M0_M1,2.900274743,2.98042838,2.589293327,6.251920125,5.732609436,5.605195994,4.334811995,3.784536665,3.738983651,5.893322221,5.980987997,6.121427125,4.401054488,4.220952207,4.052810326
June,NBL_273,M2_M1,2.40676437,2.504757405,2.245721195,5.110342746,4.518204201,4.420774185,4.601919498,4.306738785,4.085626491,5.431404507,5.915945205,6.098915278,3.981345329,3.867418049,3.922770173
June,NBL_273,M0_M1+PM,2.377681748,2.30454923,2.017495675,6.937865238,6.204238685,6.065122212,5.991751553,5.715966065,5.79770418,7.492028409,8.001579248,8.280890584,5.666849439,5.660115361,5.565694361
June,NBL_273,M2_M1+PM,2.377681748,2.30454923,2.017495675,6.937865238,6.204238685,6.065122212,5.991751553,5.715966065,5.79770418,7.492028409,8.001579248,8.280890584,5.666849439,5.660115361,5.565694361
June,NBL_280,M0_Veh,2.474626265,2.462240589,2.436012631,4.119623825,4.057433802,3.714076481,4.426469019,3.216339723,3.062228846,4.355842159,4.67631033,4.958679613,3.165752401,3.115839213,2.964186323
June,NBL_280,M2_Veh,2.581314744,2.62657854,2.565338449,4.189138095,4.205181357,3.815102736,4.411290419,3.248380951,3.068397848,4.296739128,4.577072037,4.86928154,3.161413533,3.127128687,2.930489257
June,NBL_280,M0_PM,3.252809454,3.251876096,3.174780187,4.908206728,4.838508883,4.599785249,4.920780199,4.196905457,4.028889506,5.497775783,5.661497003,5.857486135,3.664943476,3.671971023,3.543088902
June,NBL_280,M2_PM,2.878310232,2.8269636,2.878654038,3.875894719,3.865884023,3.74078291,3.693317893,3.246162208,3.189269826,4.595294145,4.491490137,4.518301344,2.62054377,2.586738447,2.483375467
